Transaction ID,Date - Time,Type,Cashier,Receipt Number,Gratuity,Subtotal,Discount,Tax,Total
428605696,2010-12-10 11:42:00,Walk In,Rachel Dicke,6269,2.94,22.5,0,1.89,16.26
428605697,2011-11-18 13:22:00,Walk In,Kim Burton,6271,14.01,107.76,0,9.09,77.9
428605698,2011-11-23 2:30:00,Walk In,Kim Burton,6273,16.65,104.1,0,8.76,75.24
428605699,2012-6-7 22:52:00,Walk In,Rachel Dicke,6275,24.81,130.62,45,7.23,61.9
428605700,2012-9-10 2:32:00,Walk In,Rachel Dicke,6277,4.65,27.39,9,1.56,13.3
428605701,2013-1-2 11:54:00,Walk In,Rachel Dicke,6279,9.48,63.18,39,2.04,17.48
428605702,2013-6-11 16:46:00,Walk In,Kim Burton,6281,6.84,40.32,15,2.13,18.3
428605703,2013-8-7 16:06:00,Walk In,Rachel Dicke,6283,22.86,126.99,36,7.68,65.78
428605704,2014-3-29 10:24:00,Walk In,Kim Burton,6285,8.76,87.51,45,3.57,30.72
428605705,2014-6-14 0:18:00,Walk In,Rachel Dicke,6287,3.09,23.79,6,1.5,12.86
428605706,2014-8-4 17:28:00,Walk In,Rachel Dicke,6289,18.96,118.59,30,7.47,64.04
428605707,2015-11-8 1:31:00,Walk In,Rachel Dicke,6291,0,42,21,1.77,15.18
428605708,2015-11-8 0:54:00,Walk In,Kim Burton,6293,3.51,19.5,0,1.65,16.44
428605709,2015-11-8 0:31:00,Walk In,Rachel Dicke,6295,0,15,0,1.26,10.84
428605710,2015-11-8 0:27:00,Walk In,Rachel Dicke,6297,3.78,21,0,1.77,17.7
428605711,2015-11-8 0:17:00,Walk In,Kim Burton,6299,13.2,66,0,5.58,56.52
428605712,2006-5-3 18:48:00,Walk In,Kim Burton,6301,11.52,104.64,42,5.28,45.28
428605713,2008-1-14 18:48:00,Walk In,Kim Burton,6303,2.58,16.2,6,0.87,7.38
428605714,2008-1-17 18:48:00,Walk In,Rachel Dicke,6305,6.21,56.55,0,4.77,40.88
428605715,2009-1-18 18:48:00,Walk In,Rachel Dicke,6307,12.63,63.15,0,5.31,45.64
428605716,2009-5-13 18:48:00,Walk In,Rachel Dicke,6309,15.93,88.44,0,7.44,63.92
428605717,2009-11-24 18:48:00,Walk In,Rachel Dicke,6311,5.46,39,0,3.3,28.2
428605718,2010-3-28 18:48:00,Walk In,Rachel Dicke,6313,2.88,15.12,0,1.26,10.92
428605719,2010-7-16 18:48:00,Walk In,Kim Burton,6315,4.14,34.62,0,2.91,25.02
428605720,2010-8-15 18:48:00,Walk In,Kim Burton,6317,4.74,31.65,0,2.67,22.88
428605721,2010-9-27 18:48:00,Walk In,Rachel Dicke,6319,3.42,24.42,0,2.07,17.66
428605722,2010-10-20 18:48:00,Walk In,Kim Burton,6321,2.07,17.19,0,1.44,12.42
428605723,2010-11-23 18:48:00,Walk In,Kim Burton,6323,14.97,106.86,0,9,77.24
428605724,2011-5-3 18:48:00,Walk In,Kim Burton,6325,14.97,78.72,0,6.63,56.9
428605725,2011-6-24 18:48:00,Walk In,Rachel Dicke,6327,2.52,16.89,3,1.17,10.04
428605726,2012-4-28 18:48:00,Walk In,Rachel Dicke,6329,22.23,123.45,21,8.64,74.06
428605727,2012-5-10 18:48:00,Walk In,Rachel Dicke,6331,9.42,62.76,9,4.53,38.86
428605728,2012-10-30 18:48:00,Walk In,Kim Burton,6333,24.81,137.79,30,9.09,77.92
428605729,2012-12-6 18:48:00,Walk In,Kim Burton,6335,18.33,96.45,24,6.12,52.38
428605730,2013-3-5 18:48:00,Walk In,Rachel Dicke,6337,16.8,129.21,36,7.86,67.38
428605731,2013-7-27 18:48:00,Walk In,Rachel Dicke,6339,16.83,98.94,36,5.31,45.5
428605732,2013-11-28 18:48:00,Walk In,Kim Burton,6341,1.11,6.45,0,0.54,4.66
428605733,2014-8-10 18:48:00,Walk In,Kim Burton,6343,11.76,117.51,18,8.4,71.94
428605734,2014-9-26 18:48:00,Walk In,Rachel Dicke,6345,9.15,91.41,42,4.17,35.72
428605735,2015-2-12 23:16:00,Walk In,Rachel Dicke,6347,5.61,50.94,18,2.79,23.82
428605736,2015-3-5 23:16:00,Walk In,Rachel Dicke,6349,27.42,137.04,27,9.27,79.54
428605737,2006-1-1 23:16:00,Walk In,Rachel Dicke,6351,10.86,77.67,12,5.55,47.48
428605738,2006-3-12 13:04:00,Walk In,Kim Burton,6353,0.36,3.15,0,0.27,2.28
428605739,2006-4-9 1:36:00,Walk In,Kim Burton,6355,0,22.77,0,1.92,16.46
428605740,2006-8-18 7:26:00,Walk In,Rachel Dicke,6357,12.78,106.38,0,8.97,76.9
428605741,2006-12-15 9:04:00,Walk In,Rachel Dicke,6359,5.37,44.85,0,3.78,32.42
428605742,2007-3-16 11:42:00,Walk In,Rachel Dicke,6361,6.96,69.51,0,5.85,50.24
428605743,2007-6-26 3:50:00,Walk In,Kim Burton,6363,6.93,38.43,0,3.24,27.78
428605744,2008-2-15 11:04:00,Walk In,Rachel Dicke,6365,17.1,106.92,0,9,77.28
428605745,2008-2-23 19:30:00,Walk In,Kim Burton,6367,17.22,123,0,10.38,88.92
428605746,2008-5-26 2:14:00,Walk In,Rachel Dicke,6369,9.96,99.48,0,8.37,71.9
428605747,2008-8-27 12:40:00,Walk In,Rachel Dicke,6371,7.65,40.32,0,3.39,29.14
428605748,2008-11-22 18:48:00,Walk In,Rachel Dicke,6373,5.19,47.25,0,3.99,34.16
428605749,2009-2-8 19:48:00,Walk In,Kim Burton,6375,24.87,130.86,0,11.04,94.6
428605750,2009-7-7 18:46:00,Walk In,Rachel Dicke,6377,22.68,119.34,0,10.05,86.26
428605751,2011-12-19 18:06:00,Walk In,Rachel Dicke,6379,21.48,113.01,0,9.54,81.7
428605752,2011-12-20 17:36:00,Walk In,Kim Burton,6381,11.49,114.87,0,9.69,83.04
428605753,2012-3-4 2:56:00,Walk In,Kim Burton,6383,12,120,0,10.11,86.74
428605754,2012-5-20 5:32:00,Walk In,Kim Burton,6385,24.96,124.83,0,10.53,90.24
428605755,2012-11-19 9:20:00,Walk In,Rachel Dicke,6387,7.62,54.36,0,4.59,39.3
428605756,2013-5-22 20:30:00,Walk In,Rachel Dicke,6389,11.1,85.44,9,6.45,55.26
428605757,2013-11-10 13:18:00,Walk In,Rachel Dicke,6391,6.45,33.87,9,2.1,17.98
428605758,2014-5-5 19:04:00,Walk In,Rachel Dicke,6393,12.36,82.38,57,2.13,18.34
428605759,2014-6-11 4:32:00,Walk In,Rachel Dicke,6395,1.62,16.14,6,0.84,7.32
428605760,2014-7-14 8:26:00,Walk In,Kim Burton,6397,3.81,27.24,12,1.29,11.02
428605761,2014-8-12 14:46:00,Walk In,Kim Burton,6399,12.36,102.96,21,6.9,59.24
428605762,2007-4-20 19:42:00,Walk In,Rachel Dicke,6401,0.81,3.99,0,0.33,2.88
428605763,2009-3-4 11:38:00,Walk In,Kim Burton,6403,21.24,118.08,39,6.66,57.16
428605764,2009-7-31 1:16:00,Walk In,Kim Burton,6405,10.26,60.39,42,1.56,13.3
428605765,2009-11-4 7:54:00,Walk In,Kim Burton,6407,14.16,88.59,33,4.68,40.18
428605766,2009-12-17 15:28:00,Walk In,Rachel Dicke,6409,9.75,54.18,0,4.56,39.16
428605767,2010-6-7 22:38:00,Walk In,Rachel Dicke,6411,19.02,111.93,0,9.42,80.9
428605768,2010-10-10 8:42:00,Walk In,Rachel Dicke,6413,7.65,76.44,0,6.45,55.26
428605769,2011-5-9 7:36:00,Walk In,Kim Burton,6415,15.06,94.14,0,7.92,68.04
428605770,2011-10-27 11:10:00,Walk In,Kim Burton,6417,6.93,57.81,0,4.86,41.78
428605771,2011-11-12 7:46:00,Walk In,Rachel Dicke,6419,13.2,77.58,0,6.54,56.08
428605772,2011-11-14 3:32:00,Walk In,Rachel Dicke,6421,16.11,84.84,0,7.14,61.32
428605773,2012-7-2 14:48:00,Walk In,Kim Burton,6423,14.7,104.97,48,4.8,41.18
428605774,2012-9-25 4:00:00,Walk In,Kim Burton,6425,15.18,116.88,21,8.07,69.3
428605775,2012-10-31 20:22:00,Walk In,Kim Burton,6427,2.64,14.61,6,0.72,6.22
428605776,2013-7-14 19:48:00,Walk In,Kim Burton,6429,17.73,104.28,45,5.01,42.86
428605777,2014-2-26 10:52:00,Walk In,Kim Burton,6431,3.42,28.41,12,1.38,11.86
428605778,2014-6-11 17:32:00,Walk In,Rachel Dicke,6433,17.73,118.14,39,6.66,57.2
428605779,2014-6-18 6:56:00,Walk In,Rachel Dicke,6435,20.4,113.28,12,8.55,73.22
428605780,2014-8-8 20:38:00,Walk In,Rachel Dicke,6437,21.27,132.93,54,6.66,57.06
428605781,2014-8-9 8:38:00,Walk In,Kim Burton,6439,15.57,119.73,12,9.09,77.88
428605782,2014-9-9 9:28:00,Walk In,Kim Burton,6441,6.42,35.61,15,1.74,14.9
428605783,2014-11-22 21:20:00,Walk In,Rachel Dicke,6443,4.5,40.86,3,3.18,27.36
428605784,2015-2-14 15:24:00,Walk In,Rachel Dicke,6445,1.71,9.42,0,0.78,6.8
428605785,2015-11-2 16:08:00,Walk In,Kim Burton,6447,1.2,8.58,3,0.48,4.04
428605786,2015-12-2 7:56:00,Walk In,Kim Burton,6449,1.05,8.04,3,0.42,3.64
428605787,2006-3-23 1:02:00,Walk In,Rachel Dicke,6451,0.72,3.54,0,0.3,2.56
428605788,2007-6-4 22:44:00,Walk In,Rachel Dicke,6453,1.38,13.77,3,0.9,7.78
428605789,2007-7-8 11:58:00,Walk In,Rachel Dicke,6455,12.72,115.62,21,7.98,68.4
428605790,2007-7-18 4:24:00,Walk In,Rachel Dicke,6457,11.61,96.66,0,8.16,69.88
428605791,2007-12-20 14:18:00,Walk In,Kim Burton,6459,7.77,55.5,0,4.68,40.12
428605792,2008-6-3 22:26:00,Walk In,Kim Burton,6461,3.33,23.7,0,2.01,17.14
428605793,2009-7-3 12:48:00,Walk In,Rachel Dicke,6463,4.2,20.97,0,1.77,15.16
428605794,2010-4-2 14:14:00,Walk In,Rachel Dicke,6465,2.97,27.09,0,2.28,19.58
428605795,2010-10-4 2:38:00,Walk In,Rachel Dicke,6467,6.96,69.69,0,5.88,50.38
428605796,2010-12-12 18:26:00,Walk In,Kim Burton,6469,14.16,88.5,0,7.47,63.98
428605797,2010-12-15 17:26:00,Walk In,Rachel Dicke,6471,19.38,107.64,0,9.06,77.8
428605798,2011-3-1 5:14:00,Walk In,Kim Burton,6473,18.63,116.46,0,9.81,84.18
428605799,2011-5-6 4:46:00,Walk In,Rachel Dicke,6475,14.22,83.67,0,7.05,60.48
428605800,2012-1-30 6:34:00,Walk In,Rachel Dicke,6477,13.17,101.4,0,8.55,73.3
428605801,2012-5-14 18:02:00,Walk In,Rachel Dicke,6479,8.82,80.22,0,6.75,57.98
428605802,2012-10-15 5:16:00,Walk In,Kim Burton,6481,21.57,126.96,0,10.71,91.78
428605803,2013-9-27 19:40:00,Walk In,Rachel Dicke,6483,0.63,6.36,0,0.54,4.6
428605804,2013-12-22 20:08:00,Walk In,Rachel Dicke,6485,17.82,137.04,0,11.55,99.06
428605805,2014-6-28 13:40:00,Walk In,Kim Burton,6487,2.43,22.02,3,1.59,13.74
428605806,2014-7-3 18:20:00,Walk In,Kim Burton,6489,5.73,44.19,6,3.21,27.6
428605807,2014-8-21 16:48:00,Walk In,Kim Burton,6491,6.09,40.53,18,1.89,16.28
428605808,2014-12-12 8:18:00,Walk In,Rachel Dicke,6493,12.03,100.35,45,4.68,40.02
428605809,2014-12-13 0:58:00,Walk In,Rachel Dicke,6495,3.15,21,3,1.53,13.02
428605810,2015-8-1 18:44:00,Walk In,Rachel Dicke,6497,8.31,55.47,21,2.91,24.92
428605811,2015-10-7 2:02:00,Walk In,Rachel Dicke,6499,4.35,39.51,12,2.31,19.88
428605812,2006-1-19 16:32:00,Walk In,Kim Burton,6501,17.4,115.92,48,5.73,49.1
428605813,2006-2-18 15:56:00,Walk In,Rachel Dicke,6503,19.35,107.49,30,6.54,56.02
428605814,2006-9-19 9:30:00,Walk In,Rachel Dicke,6505,24.06,120.27,30,7.62,65.26
428605815,2006-11-3 16:16:00,Walk In,Kim Burton,6507,5.7,47.43,6,3.48,29.94
428605816,2007-1-8 0:04:00,Walk In,Kim Burton,6509,10.74,107.37,30,6.51,55.92
428605817,2007-4-14 17:10:00,Walk In,Kim Burton,6511,12.66,70.29,18,4.41,37.8
428605818,2008-1-28 14:26:00,Walk In,Rachel Dicke,6513,4.14,41.25,21,1.71,14.64
428605819,2008-1-31 12:54:00,Walk In,Rachel Dicke,6515,18.06,112.95,102,0.93,7.92
428605820,2008-5-3 11:00:00,Walk In,Rachel Dicke,6517,14.37,95.79,42,4.53,38.88
428605821,2008-8-28 20:08:00,Walk In,Rachel Dicke,6519,3.45,26.64,6,1.74,14.92
428605822,2009-8-12 19:04:00,Walk In,Rachel Dicke,6521,13.59,90.57,18,6.12,52.46
428605823,2010-7-24 6:40:00,Walk In,Rachel Dicke,6523,1.83,16.53,9,0.63,5.44
428605824,2010-9-6 23:20:00,Walk In,Rachel Dicke,6525,17.46,124.65,12,9.48,81.42
428605825,2012-2-17 7:48:00,Walk In,Kim Burton,6527,15.33,95.73,33,5.28,45.34
428605826,2012-6-9 12:00:00,Walk In,Kim Burton,6529,7.92,60.99,27,2.85,24.56
428605827,2012-10-10 7:20:00,Walk In,Kim Burton,6531,18.39,96.84,33,5.37,46.14
428605828,2012-11-27 14:52:00,Walk In,Kim Burton,6533,9.24,92.31,33,5.01,42.88
428605829,2013-8-15 18:20:00,Walk In,Kim Burton,6535,8.43,76.59,24,4.44,38.02
428605830,2013-9-17 11:40:00,Walk In,Kim Burton,6537,5.07,50.55,6,3.75,32.2
428605831,2013-10-10 13:48:00,Walk In,Kim Burton,6539,13.29,110.73,99,0.99,8.48
428605832,2014-7-31 22:34:00,Walk In,Kim Burton,6541,5.49,27.51,9,1.56,13.38
428605833,2014-9-30 12:34:00,Walk In,Kim Burton,6543,12.57,66.12,12,4.56,39.12
428605834,2015-3-11 17:16:00,Walk In,Kim Burton,6545,1.26,10.44,3,0.63,5.38
428605835,2015-5-22 11:16:00,Walk In,Kim Burton,6547,10.26,57,9,4.05,34.7
428605836,2015-8-21 6:32:00,Walk In,Kim Burton,6549,10.44,52.2,9,3.63,31.22
428605837,2006-1-19 14:36:00,Walk In,Kim Burton,6551,3.51,31.83,6,2.19,18.68
428605838,2006-2-18 14:54:00,Walk In,Kim Burton,6553,7.83,71.31,15,4.74,40.7
428605839,2006-9-19 9:40:00,Walk In,Kim Burton,6555,6.36,45.42,42,0.3,2.48
428605840,2006-11-3 0:44:00,Walk In,Kim Burton,6557,13.5,67.53,21,3.93,33.64
428605841,2007-1-8 22:24:00,Walk In,Kim Burton,6559,5.58,37.14,30,0.6,5.16
428605842,2007-4-14 6:30:00,Walk In,Kim Burton,6561,0.78,5.64,0,0.48,4.08
428605843,2008-1-28 11:22:00,Walk In,Kim Burton,6563,15.84,99,42,4.8,41.2
428605844,2008-1-31 14:08:00,Walk In,Kim Burton,6565,25.89,136.2,39,8.19,70.26
428605845,2008-5-3 16:12:00,Walk In,Kim Burton,6567,1.35,11.16,3,0.69,5.9
428605846,2008-8-28 7:02:00,Walk In,Kim Burton,6569,1.47,12.36,0,1.05,8.94
428605847,2009-8-12 1:36:00,Walk In,Kim Burton,6571,14.55,72.75,0,6.12,52.58
428605848,2010-7-24 12:22:00,Walk In,Kim Burton,6573,20.37,119.85,0,10.11,86.64
428605849,2010-9-6 20:04:00,Walk In,Kim Burton,6575,25.41,127.11,0,10.71,91.88
428605850,2012-2-17 15:08:00,Walk In,Kim Burton,6577,2.16,12.75,0,1.08,9.22
428605851,2012-6-9 2:44:00,Walk In,Kim Burton,6579,2.28,15.15,0,1.29,10.96
428605852,2012-10-10 19:52:00,Walk In,Kim Burton,6581,13.5,112.47,0,9.48,81.3
428605853,2012-11-27 17:06:00,Walk In,Kim Burton,6583,14.31,75.3,0,6.36,54.44
428605854,2013-8-15 17:42:00,Walk In,Kim Burton,6585,21.93,115.47,0,9.72,83.46
428605855,2013-9-17 16:08:00,Walk In,Kim Burton,6587,8.47,47.058,0,3.971,92.78
428605856,2013-10-10 23:04:00,Walk In,Kim Burton,6589,0.825,4.125,0,0.352,8.14
428605857,2014-7-31 1:30:00,Walk In,Kim Burton,6591,7.854,49.071,0,4.136,96.74
428605858,2014-9-30 12:24:00,Walk In,Kim Burton,6593,7.678,48.015,0,4.048,94.66
428605859,2015-3-11 19:50:00,Walk In,Rachel Dicke,6595,5.83,41.679,0,3.509,82.16
428605860,2015-5-22 23:08:00,Walk In,Rachel Dicke,6597,0.407,2.376,0,0.198,4.68
428605861,2015-8-21 20:42:00,Walk In,Kim Burton,6599,8.668,43.34,0,3.652,85.44
428605862,2006-6-3 18:24:00,Walk In,Kim Burton,6601,6.776,39.831,0,3.355,78.52
428605863,2006-7-30 23:50:00,Walk In,Kim Burton,6603,3.146,24.189,0,2.035,47.68
428605864,2006-11-7 18:28:00,Walk In,Rachel Dicke,6605,4.675,38.962,0,3.289,76.82
428605865,2008-4-5 6:14:00,Walk In,Rachel Dicke,6607,3.916,24.475,0,2.068,48.26
428605866,2008-5-3 0:06:00,Walk In,Rachel Dicke,6609,4.84,34.54,0,2.915,68.1
428605867,2008-9-19 2:12:00,Walk In,Rachel Dicke,6611,6.259,34.749,0,2.926,68.5
428605868,2008-11-28 22:46:00,Walk In,Kim Burton,6613,4.873,40.601,0,3.421,80.04
428605869,2009-5-29 3:18:00,Walk In,Rachel Dicke,6615,2.926,17.226,0,1.452,33.96
428605870,2010-6-5 16:24:00,Walk In,Rachel Dicke,6617,5.577,42.9,0,3.619,84.58
428605871,2011-1-29 18:36:00,Walk In,Kim Burton,6619,2.013,13.42,0,1.133,26.46
428605872,2011-4-28 11:12:00,Walk In,Kim Burton,6621,6.303,48.51,0,4.092,95.64
428605873,2011-10-26 22:04:00,Walk In,Kim Burton,6623,2.849,25.938,0,2.189,51.14
428605874,2011-12-5 9:10:00,Walk In,Rachel Dicke,6625,1.936,13.816,0,1.166,27.24
428605875,2011-12-8 23:10:00,Walk In,Rachel Dicke,6627,2.629,15.466,0,1.309,30.5
428605876,2012-2-5 3:02:00,Walk In,Rachel Dicke,6629,3.003,18.788,0,1.584,37.04
428605877,2012-6-25 6:44:00,Walk In,Rachel Dicke,6631,3.025,20.185,0,1.705,39.8
428605878,2012-9-30 20:32:00,Walk In,Rachel Dicke,6633,1.155,6.05,0,0.506,11.92
428605879,2013-1-5 10:58:00,Walk In,Rachel Dicke,6635,6.479,32.373,0,2.728,63.82
428605880,2013-9-10 18:34:00,Walk In,Rachel Dicke,6637,3.168,28.787,0,2.431,56.76
428605881,2013-9-26 17:44:00,Walk In,Kim Burton,6639,2.299,11.517,0,0.968,22.7
428605882,2014-6-1 10:44:00,Walk In,Kim Burton,6641,2.409,13.409,0,1.133,26.44
428605883,2014-6-19 19:32:00,Walk In,Kim Burton,6643,1.309,10.043,0,0.847,19.8
428605884,2014-10-15 12:46:00,Walk In,Kim Burton,6645,1.452,13.156,0,1.111,25.94
428605885,2014-11-26 13:54:00,Walk In,Kim Burton,6647,7.744,45.551,0,3.839,89.8
428605886,2015-3-3 14:22:00,Walk In,Kim Burton,6649,3.113,31.075,0,2.618,61.26
428605887,2015-8-21 6:32:00,Walk In,Rachel Dicke,6651,23.76,182.72,0,15.4,99.06
428605888,2015-8-21 6:32:00,Walk In,"	Kim Burton",6653,27,179.92,0,15.16,97.54
428605889,2015-8-21 6:32:00,Walk In,"	Kim Burton",6655,28.56,178.44,0,15.04,96.74
428605890,2015-8-21 6:32:00,Walk In,"	Kim Burton",6657,24.96,178.4,0,15.04,96.72
428605891,2015-8-21 6:32:00,Walk In,"	Rachel Dicke",6659,22.92,176.4,0,14.88,95.64
428605892,2015-8-21 20:42:00,Walk In,"	Rachel Dicke",6661,27.92,174.6,0,14.72,94.66
428605893,2015-8-21 20:42:00,Walk In,"	Rachel Dicke",6663,30.8,171.12,0,14.44,92.78
428605894,2015-8-21 20:42:00,Walk In,"	Kim Burton",6665,27.2,169.88,0,14.32,92.1
428605895,2015-8-21 20:42:00,Walk In,"	Rachel Dicke",6667,28.76,169.28,0,14.28,91.78
428605896,2015-8-21 20:42:00,Walk In,"	Rachel Dicke",6669,33.88,169.48,0,14.28,91.88
428605897,2015-8-1 18:44:00,Walk In,"	Rachel Dicke",6671,28.16,165.64,0,13.96,89.8
428605898,2015-8-1 18:44:00,Walk In,"	Rachel Dicke",6673,27.16,159.8,0,13.48,86.64
428605899,2015-8-1 18:44:00,Walk In,"	Rachel Dicke",6675,31.52,157.6,0,13.28,85.44
428605900,2015-8-1 18:44:00,Walk In,"	Rachel Dicke",6677,20.28,156,0,13.16,84.58
428605901,2015-8-1 18:44:00,Walk In,"	Rachel Dicke",6679,24.84,155.28,0,13.08,84.18
428605902,2015-5-22 23:08:00,Walk In,"	Kim Burton",6681,29.24,153.96,0,12.96,83.46
428605903,2015-5-22 23:08:00,Walk In,"	Kim Burton",6683,21.2,151.56,0,12.76,82.16
428605904,2015-5-22 23:08:00,Walk In,"	Rachel Dicke",6685,25.76,151.48,0,12.76,82.12
428605905,2015-5-22 23:08:00,Walk In,"	Kim Burton",6687,18,149.96,0,12.64,81.3
428605906,2015-5-22 23:08:00,Walk In,"	Rachel Dicke",6689,23.28,166.2,16,12.64,81.42
428605907,2015-5-22 11:16:00,Walk In,"	Rachel Dicke",6691,17.72,147.64,0,12.44,80.04
428605908,2015-5-22 11:16:00,Walk In,"	Kim Burton",6693,24.64,144.84,0,12.2,78.52
428605909,2015-5-22 11:16:00,Walk In,"	Rachel Dicke",6695,18.68,143.68,0,12.12,77.9
428605910,2015-5-22 11:16:00,Walk In,"	Kim Burton",6697,25.84,143.52,0,12.08,77.8
428605911,2015-5-22 11:16:00,Walk In,"	Rachel Dicke",6699,17,141.68,0,11.96,76.82
428605912,2015-3-5 23:16:00,Walk In,"	Rachel Dicke",6701,26.32,138.6,0,11.68,75.14
428605913,2015-3-5 23:16:00,Walk In,"	Kim Burton",6703,22.2,138.8,0,11.68,75.24
428605914,2015-3-5 23:16:00,Walk In,"	Kim Burton",6705,17.82,137.04,0,11.55,99.06
428605915,2015-3-5 23:16:00,Walk In,"	Rachel Dicke",6707,17.56,135.2,0,11.4,73.3
428605916,2015-3-5 23:16:00,Walk In,"	Rachel Dicke",6709,20.25,134.94,0,11.37,97.54
428605917,2015-3-3 14:22:00,Walk In,"	Rachel Dicke",6711,18.72,133.8,0,11.28,96.72
428605918,2015-3-3 14:22:00,Walk In,"	Rachel Dicke",6713,17.19,132.3,0,11.16,95.64
428605919,2015-3-3 14:22:00,Walk In,"	Kim Burton",6715,24.87,130.86,0,11.04,94.6
428605920,2015-3-3 14:22:00,Walk In,"	Kim Burton",6717,34.52,181.6,52,10.92,70.26
428605921,2015-3-3 14:22:00,Walk In,"	Rachel Dicke",6719,15.48,128.88,0,10.88,69.88
428605922,2015-3-11 19:50:00,Walk In,"	Rachel Dicke",6721,20.4,127.41,0,10.74,92.1
428605923,2015-3-11 19:50:00,Walk In,"	Kim Burton",6723,21.57,126.96,0,10.71,91.78
428605924,2015-3-11 19:50:00,Walk In,"	Kim Burton",6725,25.41,127.11,0,10.71,91.88
428605925,2015-3-11 19:50:00,Walk In,"	Kim Burton",6727,22.76,126.36,0,10.64,68.5
428605926,2015-3-11 19:50:00,Walk In,"	Kim Burton",6729,18.92,126.24,0,10.64,68.44
428605927,2015-3-11 17:16:00,Walk In,"	Kim Burton",6731,16.96,154.16,28,10.64,68.4
428605928,2015-3-11 17:16:00,Walk In,"	Kim Burton",6733,17.6,125.6,0,10.6,68.1
428605929,2015-3-11 17:16:00,Walk In,"	Kim Burton",6735,24.96,124.83,0,10.53,90.24
428605930,2015-3-11 17:16:00,Walk In,"	Rachel Dicke",6737,21.12,124.23,0,10.47,89.8
428605931,2015-3-11 17:16:00,Walk In,"	Rachel Dicke",6739,17.22,123,0,10.38,88.92
428605932,2015-2-14 15:24:00,Walk In,"	Rachel Dicke",6741,30.48,169.32,48,10.24,65.78
428605933,2015-2-14 15:24:00,Walk In,"	Rachel Dicke",6743,32.08,160.36,40,10.16,65.26
428605934,2015-2-14 15:24:00,Walk In,"	Kim Burton",6745,12,120,0,10.11,86.74
428605935,2015-2-14 15:24:00,Walk In,"	Kim Burton",6747,20.37,119.85,0,10.11,86.64
428605936,2015-2-14 15:24:00,Walk In,"	Kim Burton",6749,22.68,119.34,0,10.05,86.26
428605937,2015-2-12 23:16:00,Walk In,"	Rachel Dicke",6751,18.88,118,0,9.96,63.98
428605938,2015-2-12 23:16:00,Walk In,"	Kim Burton",6753,23.56,117.72,0,9.92,63.82
428605939,2015-2-12 23:16:00,Walk In,"	Rachel Dicke",6755,15.21,117,0,9.87,84.58
428605940,2015-2-12 23:16:00,Walk In,"	Kim Burton",6757,18.63,116.46,0,9.81,84.18
428605941,2015-2-12 23:16:00,Walk In,"	Rachel Dicke",6759,21.93,115.47,0,9.72,83.46
428605942,2015-12-2 7:56:00,Walk In,"	Rachel Dicke",6761,11.49,114.87,0,9.69,83.04
428605943,2015-12-2 7:56:00,Walk In,"	Kim Burton",6763,33.08,174.16,60,9.64,61.9
428605944,2015-12-2 7:56:00,Walk In,"	Kim Burton",6765,19.32,113.61,0,9.57,82.12
428605945,2015-12-2 7:56:00,Walk In,"	Rachel Dicke",6767,21.48,113.01,0,9.54,81.7
428605946,2015-12-2 7:56:00,Walk In,"	Rachel Dicke",6769,11.32,113,0,9.52,61.26
428605947,2015-11-8 1:31:00,Walk In,"	Rachel Dicke",6771,13.5,112.47,0,9.48,81.3
428605948,2015-11-8 1:31:00,Walk In,"	Rachel Dicke",6773,17.46,124.65,12,9.48,81.42
428605949,2015-11-8 1:31:00,Walk In,"	Rachel Dicke",6775,19.02,111.93,0,9.42,80.9
428605950,2015-11-8 1:31:00,Walk In,"	Kim Burton",6777,18.96,111.56,0,9.4,60.48
428605951,2015-11-8 1:31:00,Walk In,"	Kim Burton",6779,13.29,110.73,0,9.33,80.04
428605952,2015-11-8 0:54:00,Walk In,"	Rachel Dicke",6781,27.42,137.04,27,9.27,79.54
428605953,2015-11-8 0:54:00,Walk In,"	Kim Burton",6783,14.01,107.76,0,9.09,77.9
428605954,2015-11-8 0:54:00,Walk In,"	Rachel Dicke",6785,15.57,119.73,12,9.09,77.88
428605955,2015-11-8 0:54:00,Walk In,"	Kim Burton",6787,24.81,137.79,30,9.09,77.92
428605956,2015-11-8 0:54:00,Walk In,"	Kim Burton",6789,19.38,107.64,0,9.06,77.8
428605957,2015-11-8 0:31:00,Walk In,"	Kim Burton",6791,11.76,106.96,0,9,57.98
428605958,2015-11-8 0:31:00,Walk In,"	Kim Burton",6793,14.97,106.86,0,9,77.24
428605959,2015-11-8 0:31:00,Walk In,"	Rachel Dicke",6795,17.1,106.92,0,9,77.28
428605960,2015-11-8 0:31:00,Walk In,"	Kim Burton",6797,12.75,106.26,0,8.97,76.82
428605961,2015-11-8 0:31:00,Walk In,"	Rachel Dicke",6799,12.78,106.38,0,8.97,76.9
428605962,2015-11-8 0:27:00,Walk In,"	Rachel Dicke",6801,11.52,104.68,0,8.84,56.76
428605963,2015-11-8 0:27:00,Walk In,"	Rachel Dicke",6803,19.74,103.95,0,8.76,75.14
428605964,2015-11-8 0:27:00,Walk In,"	Rachel Dicke",6805,16.65,104.1,0,8.76,75.24
428605965,2015-11-8 0:27:00,Walk In,"	Rachel Dicke",6807,25.8,143.32,40,8.72,56.02
428605966,2015-11-8 0:27:00,Walk In,"	Rachel Dicke",6809,14.32,143.16,40,8.68,55.92
